	station_id	stationname	date	daytype	rides
884285	40370	Washington/Dearborn	10/17/2017	W	13,574
884305	40370	Washington/Dearborn	04/22/2012	U	2,453
884393	40370	Washington/Dearborn	11/26/2011	A	3,555
884722	40370	Washington/Dearborn	03/04/2012	U	2,180
884834	40370	Washington/Dearborn	01/28/2011	W	8,183
884886	40370	Washington/Dearborn	12/04/2009	W	7,516
884936	40370	Washington/Dearborn	11/09/2012	W	10,049
884998	40370	Washington/Dearborn	01/24/2017	W	12,024
885210	40370	Washington/Dearborn	09/28/2006	W	8,112
885302	40370	Washington/Dearborn	10/24/2008	W	7,911
885365	40370	Washington/Dearborn	01/23/2014	W	11,118
885506	40370	Washington/Dearborn	11/30/2007	W	7,728
885526	40370	Washington/Dearborn	05/07/2012	W	9,526
885599	40370	Washington/Dearborn	10/18/2011	W	9,158
885776	40370	Washington/Dearborn	08/03/2014	U	5,010
885803	40370	Washington/Dearborn	03/12/2009	W	7,282
886008	40370	Washington/Dearborn	12/29/2006	W	7,327
886040	40370	Washington/Dearborn	09/20/2013	W	11,781
886175	40370	Washington/Dearborn	10/06/2003	W	9,298
886254	40370	Washington/Dearborn	04/19/2012	W	9,302
886406	40370	Washington/Dearborn	01/14/2011	W	8,196
886424	40370	Washington/Dearborn	07/14/2010	W	8,176
886488	40370	Washington/Dearborn	03/31/2001	A	2,601
886514	40370	Washington/Dearborn	11/25/2012	U	3,327
886563	40370	Washington/Dearborn	12/18/2015	W	13,010
886570	40370	Washington/Dearborn	02/15/2003	A	2,525
886572	40370	Washington/Dearborn	10/29/2005	A	4,790
886700	40370	Washington/Dearborn	05/28/2004	W	8,905
886953	40370	Washington/Dearborn	09/06/2005	W	10,021
886960	40370	Washington/Dearborn	11/08/2013	W	12,482
887793	40370	Washington/Dearborn	12/30/2010	W	7,332
888009	40370	Washington/Dearborn	02/06/2015	W	11,386
888237	40370	Washington/Dearborn	01/10/2003	W	8,442
888673	40370	Washington/Dearborn	07/08/2007	U	2,144
888861	40370	Washington/Dearborn	10/15/2014	W	11,704
888990	40370	Washington/Dearborn	01/10/2014	W	11,036
889007	40370	Washington/Dearborn	08/19/2010	W	8,793
889034	40370	Washington/Dearborn	08/03/2012	W	10,081
889054	40370	Washington/Dearborn	05/21/2003	W	9,040
889100	40370	Washington/Dearborn	08/18/2007	A	2,245
889223	40370	Washington/Dearborn	05/27/2014	W	11,062
889407	40370	Washington/Dearborn	10/01/2014	W	11,352
889527	40370	Washington/Dearborn	07/14/2011	W	9,636
889706	40370	Washington/Dearborn	03/27/2003	W	9,278
890021	40370	Washington/Dearborn	12/05/2006	W	8,111
890026	40370	Washington/Dearborn	02/10/2008	U	922
890157	40370	Washington/Dearborn	01/02/2017	U	4,125
890184	40370	Washington/Dearborn	05/20/2010	W	7,891
890191	40370	Washington/Dearborn	08/11/2010	W	8,389
890210	40370	Washington/Dearborn	07/24/2003	W	9,835
890281	40370	Washington/Dearborn	10/14/2014	W	12,054
890299	40370	Washington/Dearborn	10/01/2008	W	7,559
890484	40370	Washington/Dearborn	04/22/2001	U	1,349
891052	40370	Washington/Dearborn	07/31/2014	W	12,314
891312	40370	Washington/Dearborn	09/06/2012	W	9,613
891443	40370	Washington/Dearborn	02/07/2011	W	8,563
891588	40370	Washington/Dearborn	10/24/2017	W	13,710
891873	40370	Washington/Dearborn	04/17/2003	W	8,548
891926	40370	Washington/Dearborn	09/03/2001	U	1,768
892297	40370	Washington/Dearborn	01/28/2012	A	3,531
892360	40370	Washington/Dearborn	11/17/2016	W	13,027
892365	40370	Washington/Dearborn	10/27/2001	A	2,880
892505	40370	Washington/Dearborn	06/26/2001	W	9,836
892652	40370	Washington/Dearborn	06/26/2010	A	3,505
892674	40370	Washington/Dearborn	01/21/2005	W	9,430
892762	40370	Washington/Dearborn	12/28/2016	W	10,093
892991	40370	Washington/Dearborn	04/29/2007	U	2,236
892992	40370	Washington/Dearborn	06/09/2006	W	9,220
893024	40370	Washington/Dearborn	03/10/2006	W	10,751
893210	40370	Washington/Dearborn	03/29/2013	W	8,432
893245	40370	Washington/Dearborn	07/15/2004	W	10,329
893306	40370	Washington/Dearborn	04/29/2013	W	9,340
893384	40370	Washington/Dearborn	05/09/2013	W	10,008
893387	40370	Washington/Dearborn	06/24/2001	U	1,885
893520	40370	Washington/Dearborn	04/28/2005	W	10,228
893705	40370	Washington/Dearborn	04/04/2016	W	11,753
893950	40370	Washington/Dearborn	12/01/2002	U	2,135
893964	40370	Washington/Dearborn	05/28/2016	A	7,749
894325	40370	Washington/Dearborn	09/29/2010	W	8,326
894347	40370	Washington/Dearborn	11/02/2015	W	12,337
894349	40370	Washington/Dearborn	11/10/2003	W	8,763
894567	40370	Washington/Dearborn	09/01/2009	W	7,100
894573	40370	Washington/Dearborn	05/02/2005	W	9,579
895296	40370	Washington/Dearborn	04/06/2002	A	2,791
895355	40370	Washington/Dearborn	12/26/2007	W	5,666
895378	40370	Washington/Dearborn	06/19/2002	W	9,850
895504	40370	Washington/Dearborn	09/10/2011	A	3,884
895601	40370	Washington/Dearborn	04/14/2004	W	9,222
895604	40370	Washington/Dearborn	06/01/2001	W	9,020
895634	40370	Washington/Dearborn	05/24/2003	A	2,822
895692	40370	Washington/Dearborn	01/03/2001	W	8,257
895696	40370	Washington/Dearborn	02/06/2001	W	9,040
895912	40370	Washington/Dearborn	09/30/2001	U	1,567
895935	40370	Washington/Dearborn	05/05/2009	W	7,196
895938	40370	Washington/Dearborn	10/31/2003	W	9,222
896071	40370	Washington/Dearborn	12/22/2004	W	9,935
896235	40370	Washington/Dearborn	03/02/2005	W	9,841
896239	40370	Washington/Dearborn	05/12/2001	A	2,424
896531	40370	Washington/Dearborn	03/01/2001	W	9,290
896588	40370	Washington/Dearborn	11/21/2013	W	12,674
896940	40370	Washington/Dearborn	08/23/2006	W	8,300
897287	40370	Washington/Dearborn	08/27/2013	W	10,655
897423	40370	Washington/Dearborn	12/29/2009	W	6,633
897520	40370	Washington/Dearborn	02/25/2008	W	7,150
897580	40370	Washington/Dearborn	12/24/2011	A	2,886
897774	40370	Washington/Dearborn	07/21/2006	W	8,443
897880	40370	Washington/Dearborn	05/15/2008	W	7,391
898022	40370	Washington/Dearborn	03/31/2014	W	10,743
898328	40370	Washington/Dearborn	08/18/2009	W	7,055
898349	40370	Washington/Dearborn	07/13/2002	A	2,987
898464	40370	Washington/Dearborn	09/17/2010	W	8,659
898487	40370	Washington/Dearborn	04/15/2010	W	8,148
898625	40370	Washington/Dearborn	01/30/2012	W	8,782
898891	40370	Washington/Dearborn	07/04/2001	U	2,925
898915	40370	Washington/Dearborn	04/11/2005	W	9,931
899060	40370	Washington/Dearborn	11/25/2015	W	12,240
899277	40370	Washington/Dearborn	02/06/2003	W	9,181
899323	40370	Washington/Dearborn	04/27/2010	W	7,753
899427	40370	Washington/Dearborn	06/20/2003	W	9,126
899714	40370	Washington/Dearborn	10/03/2013	W	11,172
899740	40370	Washington/Dearborn	02/21/2012	W	9,307
899975	40370	Washington/Dearborn	07/07/2008	W	7,285
900075	40370	Washington/Dearborn	07/22/2005	W	10,352
900143	40370	Washington/Dearborn	11/05/2002	W	8,206
900216	40370	Washington/Dearborn	01/25/2004	U	1,367
900350	40370	Washington/Dearborn	04/05/2007	W	7,317
900352	40370	Washington/Dearborn	06/04/2012	W	9,767
900411	40370	Washington/Dearborn	10/09/2013	W	11,745
900524	40370	Washington/Dearborn	03/11/2002	W	9,232
900744	40370	Washington/Dearborn	01/28/2017	A	4,993
900823	40370	Washington/Dearborn	03/01/2005	W	9,664
900860	40370	Washington/Dearborn	09/17/2016	A	6,316
900881	40370	Washington/Dearborn	05/06/2007	U	2,381
900979	40370	Washington/Dearborn	08/02/2013	W	11,544
901089	40370	Washington/Dearborn	11/25/2009	W	7,552
901117	40370	Washington/Dearborn	06/04/2009	W	7,515
901236	40370	Washington/Dearborn	03/28/2011	W	8,264
901605	40370	Washington/Dearborn	11/26/2017	U	5,052
901658	40370	Washington/Dearborn	05/22/2008	W	7,457
901816	40370	Washington/Dearborn	07/25/2004	U	3,011
901966	40370	Washington/Dearborn	10/12/2003	U	2,791
902659	40370	Washington/Dearborn	02/18/2009	W	7,439
902783	40370	Washington/Dearborn	06/05/2002	W	9,685
902833	40370	Washington/Dearborn	05/13/2007	U	2,039
903174	40370	Washington/Dearborn	12/28/2014	U	3,835
903406	40370	Washington/Dearborn	03/08/2006	W	9,205
903587	40370	Washington/Dearborn	10/08/2003	W	9,836
903698	40370	Washington/Dearborn	06/27/2015	A	7,290
903765	40370	Washington/Dearborn	02/13/2004	W	9,202
903982	40370	Washington/Dearborn	06/15/2008	U	1,695
904092	40370	Washington/Dearborn	11/18/2014	W	11,708
904153	40370	Washington/Dearborn	12/19/2003	W	9,229
904263	40370	Washington/Dearborn	08/10/2001	W	9,432
904395	40370	Washington/Dearborn	04/27/2004	W	9,217
904404	40370	Washington/Dearborn	06/24/2014	W	12,053
904484	40370	Washington/Dearborn	05/16/2015	A	6,256
904491	40370	Washington/Dearborn	11/07/2013	W	12,307
904539	40370	Washington/Dearborn	08/30/2009	U	583
904726	40370	Washington/Dearborn	04/04/2013	W	10,004
904753	40370	Washington/Dearborn	03/26/2012	W	9,025
904975	40370	Washington/Dearborn	04/25/2007	W	7,371
905013	40370	Washington/Dearborn	03/01/2016	W	11,986
905157	40370	Washington/Dearborn	09/11/2007	W	7,239
905536	40370	Washington/Dearborn	01/25/2008	W	6,599
905740	40370	Washington/Dearborn	03/03/2004	W	9,148
905766	40370	Washington/Dearborn	01/07/2017	A	4,195
905873	40370	Washington/Dearborn	08/15/2015	A	6,632
906019	40370	Washington/Dearborn	12/09/2008	W	7,454
906149	40370	Washington/Dearborn	11/19/2012	W	9,828
906197	40370	Washington/Dearborn	08/13/2004	W	9,747
906283	40370	Washington/Dearborn	02/23/2013	A	3,553
906413	40370	Washington/Dearborn	01/12/2001	W	8,362
906543	40370	Washington/Dearborn	06/29/2014	U	5,970
906596	40370	Washington/Dearborn	11/23/2013	A	7,144
906682	40370	Washington/Dearborn	04/13/2005	W	10,111
906786	40370	Washington/Dearborn	01/29/2015	W	11,325
906867	40370	Washington/Dearborn	02/01/2005	W	9,654
906979	40370	Washington/Dearborn	05/06/2010	W	7,908
907184	40370	Washington/Dearborn	09/09/2003	W	9,893
907258	40370	Washington/Dearborn	11/17/2004	W	10,320
907270	40370	Washington/Dearborn	04/22/2009	W	7,284
907286	40370	Washington/Dearborn	10/01/2007	W	7,083
907291	40370	Washington/Dearborn	01/17/2003	W	9,127
907460	40370	Washington/Dearborn	09/05/2014	W	11,376
907643	40370	Washington/Dearborn	05/28/2003	W	9,020
907761	40370	Washington/Dearborn	05/20/2002	W	9,220
907926	40370	Washington/Dearborn	11/12/2001	W	6,665
908007	40370	Washington/Dearborn	04/15/2016	W	12,515
908074	40370	Washington/Dearborn	07/28/2009	W	7,223
908109	40370	Washington/Dearborn	08/03/2005	W	10,505
908142	40370	Washington/Dearborn	08/31/2014	U	6,016
908425	40370	Washington/Dearborn	08/01/2007	W	7,864
908508	40370	Washington/Dearborn	04/14/2009	W	6,925
908715	40370	Washington/Dearborn	11/11/2012	U	2,875
908947	40370	Washington/Dearborn	08/03/2003	U	2,456
909059	40370	Washington/Dearborn	11/29/2003	A	4,694
909605	40370	Washington/Dearborn	09/11/2013	W	10,819
909652	40370	Washington/Dearborn	02/03/2007	A	1,768
909837	40370	Washington/Dearborn	05/29/2017	U	5,215
909921	40370	Washington/Dearborn	03/15/2016	W	12,227
910149	40370	Washington/Dearborn	08/22/2016	W	12,221
910444	40370	Washington/Dearborn	11/11/2017	A	6,396
910495	40370	Washington/Dearborn	04/25/2013	W	9,767
910691	40370	Washington/Dearborn	10/25/2004	W	9,958
911066	40370	Washington/Dearborn	06/09/2008	W	7,342
911202	40370	Washington/Dearborn	12/21/2008	U	1,361
911310	40370	Washington/Dearborn	04/02/2007	W	7,206
911343	40370	Washington/Dearborn	05/14/2002	W	9,433
911389	40370	Washington/Dearborn	10/09/2011	U	3,495
911414	40370	Washington/Dearborn	11/14/2001	W	9,738
911551	40370	Washington/Dearborn	05/23/2016	W	12,150
911649	40370	Washington/Dearborn	05/21/2006	U	2,440
911709	40370	Washington/Dearborn	08/01/2009	A	679
911831	40370	Washington/Dearborn	04/01/2016	W	13,901
911874	40370	Washington/Dearborn	12/25/2015	U	2,084
911952	40370	Washington/Dearborn	12/04/2013	W	13,425
912269	40370	Washington/Dearborn	10/17/2007	W	7,274
912686	40370	Washington/Dearborn	12/10/2014	W	12,014
912973	40370	Washington/Dearborn	07/08/2003	W	9,369
913016	40370	Washington/Dearborn	06/30/2002	U	2,393
913106	40370	Washington/Dearborn	08/13/2016	A	6,188
913255	40370	Washington/Dearborn	08/12/2016	W	12,026
913257	40370	Washington/Dearborn	12/31/2014	W	8,613
913359	40370	Washington/Dearborn	03/14/2004	U	1,645
913485	40370	Washington/Dearborn	04/05/2008	A	2,893
913767	40370	Washington/Dearborn	03/06/2002	W	9,328
913769	40370	Washington/Dearborn	11/07/2007	W	7,320
913778	40370	Washington/Dearborn	05/19/2011	W	8,858
913792	40370	Washington/Dearborn	01/09/2001	W	8,452
914199	40370	Washington/Dearborn	11/06/2008	W	7,637
914323	40370	Washington/Dearborn	04/11/2003	W	8,794
914399	40370	Washington/Dearborn	06/15/2005	W	10,590
914471	40370	Washington/Dearborn	10/03/2011	W	8,647
914506	40370	Washington/Dearborn	11/20/2012	W	11,055
914534	40370	Washington/Dearborn	05/01/2009	W	6,761
914611	40370	Washington/Dearborn	01/26/2015	W	11,375
914889	40370	Washington/Dearborn	03/28/2012	W	9,409
914949	40370	Washington/Dearborn	09/09/2010	W	8,354
915000	40370	Washington/Dearborn	02/12/2016	W	10,630
915320	40370	Washington/Dearborn	11/30/2003	U	3,087
915384	40370	Washington/Dearborn	03/10/2017	W	12,446
915397	40370	Washington/Dearborn	09/23/2004	W	10,231
915410	40370	Washington/Dearborn	12/25/2007	U	691
915483	40370	Washington/Dearborn	06/23/2008	W	7,764
915690	40370	Washington/Dearborn	11/24/2004	W	9,648
915776	40370	Washington/Dearborn	05/07/2016	A	6,837
916165	40370	Washington/Dearborn	06/02/2007	A	3,309
916460	40370	Washington/Dearborn	12/13/2015	U	5,414
916594	40370	Washington/Dearborn	10/19/2006	W	8,410
916922	40370	Washington/Dearborn	07/31/2015	W	12,903
916986	40370	Washington/Dearborn	11/18/2002	W	9,485
916991	40370	Washington/Dearborn	09/15/2010	W	9,418
917005	40370	Washington/Dearborn	02/19/2005	A	3,378
917059	40370	Washington/Dearborn	01/18/2016	W	6,236
917302	40370	Washington/Dearborn	05/03/2011	W	8,566
917322	40370	Washington/Dearborn	01/28/2014	W	7,557
917355	40370	Washington/Dearborn	07/15/2010	W	7,711
917506	40370	Washington/Dearborn	09/08/2013	U	4,373
917823	40370	Washington/Dearborn	12/17/2016	A	7,241
918059	40370	Washington/Dearborn	02/28/2011	W	8,473
918168	40370	Washington/Dearborn	10/30/2016	U	5,747
918253	40370	Washington/Dearborn	05/11/2009	W	6,785
918472	40370	Washington/Dearborn	10/25/2015	U	4,760
918490	40370	Washington/Dearborn	05/24/2015	U	4,750
918557	40370	Washington/Dearborn	05/01/2014	W	11,411
918859	40370	Washington/Dearborn	11/12/2016	A	6,591
918860	40370	Washington/Dearborn	09/10/2015	W	12,252
918893	40370	Washington/Dearborn	07/13/2016	W	12,879
918900	40370	Washington/Dearborn	09/12/2002	W	9,994
918954	40370	Washington/Dearborn	02/04/2010	W	7,298
919112	40370	Washington/Dearborn	05/31/2004	U	1,881
919150	40370	Washington/Dearborn	05/20/2004	W	9,314
919158	40370	Washington/Dearborn	11/27/2011	U	2,608
919280	40370	Washington/Dearborn	05/25/2012	W	9,155
919300	40370	Washington/Dearborn	09/29/2016	W	12,656
919520	40370	Washington/Dearborn	02/04/2008	W	6,801
919730	40370	Washington/Dearborn	07/16/2014	W	11,951
919830	40370	Washington/Dearborn	11/20/2005	U	2,526
920080	40370	Washington/Dearborn	03/20/2009	W	7,130
920450	40370	Washington/Dearborn	11/21/2007	W	6,869
920599	40370	Washington/Dearborn	12/28/2008	U	1,924
920639	40370	Washington/Dearborn	07/15/2013	W	11,141
920647	40370	Washington/Dearborn	10/31/2015	A	4,639
920697	40370	Washington/Dearborn	04/15/2017	A	6,656
920865	40370	Washington/Dearborn	05/11/2015	W	11,356
920873	40370	Washington/Dearborn	05/15/2004	A	3,207
920904	40370	Washington/Dearborn	01/05/2015	W	10,436
921145	40370	Washington/Dearborn	01/12/2009	W	7,311
921276	40370	Washington/Dearborn	11/20/2009	W	7,026
921277	40370	Washington/Dearborn	06/23/2013	U	4,484
921307	40370	Washington/Dearborn	05/17/2006	W	9,225
921377	40370	Washington/Dearborn	05/05/2006	W	9,216
921454	40370	Washington/Dearborn	07/10/2017	W	13,260
921581	40370	Washington/Dearborn	05/05/2005	W	10,119
921585	40370	Washington/Dearborn	01/14/2014	W	11,448
921639	40370	Washington/Dearborn	11/07/2011	W	9,071
921657	40370	Washington/Dearborn	11/13/2010	A	3,470
921690	40370	Washington/Dearborn	09/20/2014	A	5,627
921813	40370	Washington/Dearborn	05/02/2004	U	1,764
921843	40370	Washington/Dearborn	07/13/2004	W	9,953
921855	40370	Washington/Dearborn	02/19/2014	W	11,616
921856	40370	Washington/Dearborn	08/16/2014	A	6,366
921928	40370	Washington/Dearborn	05/06/2013	W	9,434
922205	40370	Washington/Dearborn	01/11/2006	W	8,966
922270	40370	Washington/Dearborn	05/27/2013	U	3,205
922309	40370	Washington/Dearborn	06/06/2002	W	9,808
922354	40370	Washington/Dearborn	12/01/2015	W	12,623
922384	40370	Washington/Dearborn	10/18/2004	W	9,802
922453	40370	Washington/Dearborn	02/24/2010	W	7,730
922642	40370	Washington/Dearborn	06/14/2006	W	9,837
922808	40370	Washington/Dearborn	07/09/2013	W	10,748
922817	40370	Washington/Dearborn	10/27/2002	U	1,931
922986	40370	Washington/Dearborn	08/01/2003	W	9,345
923109	40370	Washington/Dearborn	01/06/2006	W	8,323
923357	40370	Washington/Dearborn	11/12/2009	W	7,535
923358	40370	Washington/Dearborn	07/08/2010	W	8,225
923363	40370	Washington/Dearborn	01/22/2011	A	2,454
923367	40370	Washington/Dearborn	08/08/2005	W	10,015
923392	40370	Washington/Dearborn	07/09/2002	W	9,740
923452	40370	Washington/Dearborn	02/11/2007	U	1,292
923631	40370	Washington/Dearborn	11/30/2013	A	8,359
923665	40370	Washington/Dearborn	05/08/2003	W	9,143
923861	40370	Washington/Dearborn	06/17/2009	W	7,522
924073	40370	Washington/Dearborn	01/05/2016	W	11,539
924114	40370	Washington/Dearborn	03/25/2010	W	7,627
924320	40370	Washington/Dearborn	02/22/2010	W	7,146
924503	40370	Washington/Dearborn	07/17/2001	W	9,897
924686	40370	Washington/Dearborn	10/12/2017	W	13,929
925091	40370	Washington/Dearborn	04/11/2015	A	5,939
925179	40370	Washington/Dearborn	10/01/2013	W	10,436
925222	40370	Washington/Dearborn	12/31/2007	W	4,918
925245	40370	Washington/Dearborn	04/29/2001	U	1,590
925702	40370	Washington/Dearborn	10/12/2004	W	10,328
925719	40370	Washington/Dearborn	05/11/2016	W	12,431
925727	40370	Washington/Dearborn	10/20/2014	W	11,491
926148	40370	Washington/Dearborn	02/16/2003	U	1,638
926374	40370	Washington/Dearborn	04/01/2001	U	1,338
926435	40370	Washington/Dearborn	02/18/2005	W	9,424
926443	40370	Washington/Dearborn	05/09/2015	A	5,637
926717	40370	Washington/Dearborn	10/10/2016	W	11,447
926836	40370	Washington/Dearborn	08/22/2003	W	9,270
926861	40370	Washington/Dearborn	02/08/2012	W	9,370
926903	40370	Washington/Dearborn	05/22/2013	W	9,971
926949	40370	Washington/Dearborn	05/07/2008	W	7,339
926963	40370	Washington/Dearborn	11/18/2017	A	7,939
926966	40370	Washington/Dearborn	06/19/2014	W	11,745
927120	40370	Washington/Dearborn	06/24/2003	W	9,887
927159	40370	Washington/Dearborn	08/08/2001	W	9,422
927263	40370	Washington/Dearborn	12/17/2006	U	3,106
927385	40370	Washington/Dearborn	01/19/2012	W	9,031
927623	40370	Washington/Dearborn	04/23/2004	W	8,920
927842	40370	Washington/Dearborn	11/15/2004	W	10,194
927937	40370	Washington/Dearborn	04/16/2006	U	1,302
928027	40370	Washington/Dearborn	03/06/2006	W	6,574
928063	40370	Washington/Dearborn	03/29/2011	W	8,597
928070	40370	Washington/Dearborn	10/29/2012	W	9,811
928272	40370	Washington/Dearborn	08/15/2012	W	9,922
928320	40370	Washington/Dearborn	02/26/2007	W	7,226
928348	40370	Washington/Dearborn	07/25/2008	W	7,827
928352	40370	Washington/Dearborn	03/31/2011	W	8,542
928371	40370	Washington/Dearborn	03/02/2017	W	12,389
928506	40370	Washington/Dearborn	08/02/2016	W	12,891
928662	40370	Washington/Dearborn	07/02/2008	W	7,729
928718	40370	Washington/Dearborn	07/18/2005	W	10,195
928787	40370	Washington/Dearborn	10/02/2004	A	3,636
928989	40370	Washington/Dearborn	05/27/2015	W	11,747
929047	40370	Washington/Dearborn	11/18/2008	W	7,743
929235	40370	Washington/Dearborn	10/22/2004	W	10,149
929453	40370	Washington/Dearborn	06/05/2015	W	12,014
929564	40370	Washington/Dearborn	09/30/2003	W	9,731
929585	40370	Washington/Dearborn	08/16/2016	W	12,979
929606	40370	Washington/Dearborn	06/28/2003	A	3,277
929631	40370	Washington/Dearborn	12/29/2004	W	9,444
929831	40370	Washington/Dearborn	04/23/2011	A	3,046
929851	40370	Washington/Dearborn	10/15/2006	U	2,416
930071	40370	Washington/Dearborn	09/29/2004	W	9,853
930214	40370	Washington/Dearborn	09/18/2016	U	4,830
930300	40370	Washington/Dearborn	04/15/2001	U	992
930319	40370	Washington/Dearborn	05/19/2015	W	11,754
930418	40370	Washington/Dearborn	11/20/2002	W	10,060
930463	40370	Washington/Dearborn	06/30/2006	W	9,418
